R,duplicates,population,mutation,elitism,alpha,evaluation,crossover_rate,repetitions,exploration,crossover_type,creation
0.19354005991461,0,25,0.0256780169667626,13,0.241174679455081,thompson_optimistic,0.246480936734371,58,0.623337942221356,single_point,0.0257390452150479
0.137227181002051,0,22,0.287310528048304,15,0.448237980650397,thompson,0.566282867456221,82,15.3465239280874,rectangle,0.0171267192591773
0.170147067580181,0,77,0.891735198829843,12,0.126884556315872,thompson,0.115356567826871,10,18.7671097428499,rectangle,0.0215173542535808
0.338566204351745,0,46,0.876346747784006,12,0.204786572994945,ucb,0.251254788419737,82,10.6669646168469,single_point,0.0436912936060919
0.138086362649628,0,23,0.146869670097384,7,0.987409718280087,ucb,0.816433083859535,159,2.6453059819314,scatter,0.030882882985117
0.172426198021066,0,11,0.164350411983458,0,0.31160644080427,thompson,0.191304570641633,118,1.16126715868521,rectangle,0.0271344450567
0.157202585310931,0,74,0.695894236595684,28,0.17653444564529,thompson_optimistic,0.38885351411208,52,4.06399901207714,rectangle,0.0050554305145437
0.146522609749012,0,11,0.928124580100535,8,0.947168618212182,thompson,0.169624213166621,81,8.92344515844355,single_point,0.00431324902035454
0.22776245436757,0,44,0.0264645202402253,12,0.317595865229846,ucb,0.800055148836751,86,17.845657862911,single_point,0.044342632890741
0.158989961975101,0,89,0.790748636254767,11,0.215032380043641,ucb,0.738043612069059,25,13.445942035085,single_point,0.00430222224969227
0.148780835228726,0,77,0.304928206143631,45,0.349907579334077,thompson_optimistic,0.567462252014798,12,6.60998581196826,single_point,0.0367976802858922
0.153025016463557,0,47,0.455586253316666,6,0.821415360078257,thompson_optimistic,0.828385216985754,37,1.61931057193201,single_point,0.0353720087948364
0.136088851011717,0,26,0.17374798937002,2,0.0105490190096889,thompson_optimistic,0.374333356943729,22,14.4562234620563,single_point,0.00887264703927835
0.214644449893027,0,64,0.117052718924049,21,0.131488905537101,ucb,0.403325518170792,28,3.338210809244,rectangle,0.00110414831878323
0.16480571696963,0,63,0.529216959638895,51,0.309345400579079,thompson_optimistic,0.618421505313741,13,18.1804159128891,rectangle,0.0185075477221426
0.161812816951868,0,79,0.732688803040229,51,0.190125480493247,thompson,0.0549183626173366,10,8.35394913828283,scatter,0.00931483824603687
0.167146346672623,0,77,0.224820489549603,60,0.368759223438936,thompson_optimistic,0.0147537835179771,7,11.6079363607285,rectangle,0.0029110713672814
0.199002817489673,0,26,0.0541800878966041,7,0.406091301029754,thompson_optimistic,0.722714227027385,47,19.4022172201466,scatter,0.0235102661659028
0.158510379665529,0,24,0.833237624824795,16,0.569551080608594,ucb,0.625955917709443,149,1.34464646432682,single_point,0.049505193874245
0.177408662917616,0,48,0.129845992414669,47,0.279980332549083,thompson,0.115853861260936,44,4.10089461909313,rectangle,0.045175990518656
0.21913663262043,0,56,0.641623927439992,43,0.259359607995238,ucb,0.976226045670449,64,7.349240610512,scatter,0.000556095774560045
0.148666297472647,0,45,0.817446609809787,24,0.920347389751308,thompson,0.786617402099659,66,8.23016595549907,scatter,0.0018476970222253
0.206749390896168,0,26,0.556902178143989,17,0.536274539639158,thompson_optimistic,0.0283943201408084,28,19.3971397958743,single_point,0.00983138150464271
0.144453936304157,0,69,0.0180682227618103,66,0.101888024698696,thompson,0.109334669935964,10,15.050236039292,single_point,0.045860408104878
0.147840278222952,0,83,0.551939606929562,74,0.650344096646373,ucb,0.756848092103628,42,12.0352234981748,single_point,0.0357039624833031
0.152638718968719,0,62,0.256177123034382,55,0.357076975677334,thompson,0.569512221021507,25,17.303900095686,rectangle,0.0347613104471829
0.209812698882145,0,86,0.165413498045471,30,0.84626898303918,thompson,0.487652092524,13,6.72754647875199,scatter,0.0118235566523685
0.184325610084803,0,61,0.2185697753626,41,0.477442833056408,ucb,0.459804803638221,8,17.6006036781478,single_point,0.0260803659220518
0.138073010992536,0,81,0.470829517695339,44,0.587382432368601,thompson_optimistic,0.504666109403556,9,10.8196896783034,scatter,0.00357405959247968
0.105286571331522,0,14,0.752484343956506,7,0.340755996707408,ucb,0.512594375061919,230,15.7385514612265,rectangle,0.0178520330920728
0.167109293426355,0,91,0.751931444976494,44,0.104306087226237,thompson_optimistic,0.23785641197496,37,19.6665189617834,scatter,0.0202058312916184
0.224149158394967,0,57,0.00167753935586967,24,0.600490179938413,ucb,0.555787562758865,53,2.74777714042229,scatter,0.00078909014029766
0.217092054605288,0,73,0.562467177127554,27,0.169646961695796,ucb,0.421618543876244,37,9.09584953434116,single_point,0.00051227193650214
0.14675939499888,0,19,0.562544068609862,1,0.163617881718417,ucb,0.556580864032654,76,14.3643822059012,single_point,0.035906421106492
0.225355795245995,0,31,0.882425762211851,24,0.288196963131724,thompson_optimistic,0.395947785047004,3,18.755658686683,scatter,0.0478343667952966
0.161400702264569,0,38,0.156950709592986,36,0.476974718194568,thompson_optimistic,0.981027493210514,46,18.6987545448384,scatter,0.0448634289288294
0.126914420221978,0,66,0.575326147198711,16,0.31393368187755,thompson_optimistic,0.26945491766634,54,18.4802281215223,single_point,0.0023402727214181
0.173455391940679,0,71,0.499303174455788,11,0.303380309965706,thompson,0.613181774977417,54,16.2987463098864,scatter,0.0482188798309664
0.120919860880687,0,89,0.810935360512536,69,0.33946580655359,ucb,0.308622323761224,37,5.83368252442339,rectangle,0.0474856877410436
0.180405211051467,0,3,0.603331435790232,2,0.748032149649222,thompson_optimistic,0.609152906215745,267,11.4245158397042,rectangle,0.0330525248504471
0.150969801280792,0,100,0.168144065804417,45,0.67537555456528,ucb,0.557364659878973,30,3.44182365279169,single_point,0.0226699088024903
0.157629130169364,0,87,0.91806456204631,66,0.772151973972131,thompson,0.711797241653775,35,17.5628728687174,scatter,0.0343049244519149
0.175247808230171,0,28,0.874171171677459,7,0.899648092422387,ucb,0.341877353592456,42,4.99759204007213,scatter,0.0402598363099511
0.227185317005271,0,98,0.931086049399329,34,0.649973612222821,thompson,0.627663817229164,28,5.42908172028671,single_point,0.0449259523810354
0.180292403527068,0,19,0.141850357159857,9,0.778127324895485,ucb,0.439570342212578,115,12.1344401252072,scatter,0.0397747241192192
0.188912746285112,0,74,0.775814917871932,49,0.672302767365813,thompson,0.0972189184750383,5,10.029950568393,scatter,0.0130180361457778
0.178972005691715,0,59,0.144922061118919,15,0.46436108883347,thompson_optimistic,0.0267283860861516,4,10.5213443112075,rectangle,0.0446383990373932
0.0841953353767827,0,44,0.927121772191022,6,0.576599559326062,thompson_optimistic,0.652467915953731,83,6.65050301428775,single_point,0.0360586475884278
0.206355266247564,0,29,0.823882250467351,4,0.259269300458998,thompson_optimistic,0.148279230319065,30,9.67412654902109,rectangle,0.00287696248021673
0.315351028708045,0,6,0.596995026211023,4,0.412727158915216,ucb,0.026948759510085,12,4.73739187769099,scatter,0.0232439819086656
0.20461541857005,0,9,0.633351139878946,1,0.498346125213994,thompson_optimistic,0.196738491162763,151,7.66549534996423,scatter,0.00851631606583483
0.139168084129016,0,73,0.460109393187919,18,0.539631905907809,thompson,0.734347119614529,44,7.34382773733194,single_point,0.0339063222660551
0.16108566590043,0,36,0.00657494391748581,28,0.467528841985876,thompson_optimistic,0.0728248911149624,22,19.8165214524159,scatter,0.0345072911910757
0.21546426655074,0,61,0.834873961925775,20,0.923056320964408,thompson_optimistic,0.586493967065461,32,3.93847796413907,single_point,0.0196643270613424
0.152444169437719,0,99,0.212802202376477,59,0.291272828686299,thompson_optimistic,0.0891156102877917,30,14.3445642837202,rectangle,0.0140889132306536
0.151917919045786,0,54,0.041454935042332,4,0.154729081324255,thompson_optimistic,0.287084015438833,55,10.6325221675392,single_point,0.0355005722578688
0.194227227061491,0,81,0.299064801021578,17,0.32044449479485,ucb,0.41254397449528,44,13.5226233441563,single_point,0.0319457551123214
0.245723102629851,0,48,0.87561308868084,0,0.533982499393138,ucb,0.172087470680617,82,19.7175304614942,rectangle,0.0194219499672362
0.151970727896323,0,33,0.352567421943415,10,0.38216134963755,thompson,0.342134475361277,76,0.150421624057742,scatter,0.00527646923191071
0.182191170364124,0,48,0.222163428839117,2,0.306135945906714,ucb,0.28575972741538,25,0.493989006469269,scatter,0.00373409084594696
0.21948635278404,0,45,0.545585951370742,4,0.158775708077812,ucb,0.297104567651567,31,2.09927913087715,scatter,0.0313330369380969
0.153203746726318,0,92,0.778434934569961,72,0.943117860440523,thompson,0.937039273411916,40,17.2058744725022,single_point,0.0357611518424005
0.141012973767331,0,89,0.350861377061097,88,0.228695013042866,ucb,0.0481306468301899,25,15.7317073263715,single_point,0.00098005042537031
0.186814718384451,0,45,0.737314081041443,43,0.642862941519246,thompson_optimistic,0.282856229395802,25,13.3972429511261,rectangle,0.0063506877176171
0.207925527810621,0,16,0.950648285725839,15,0.636147365169941,thompson,0.522852943120784,87,13.7435455623578,single_point,0.013229877156755
0.123217020828112,0,34,0.922625925002821,23,0.473642175880833,ucb,0.0612425831476896,84,14.6937434841717,rectangle,0.0177489763769902
0.260227157663058,0,11,0.153019971573652,5,0.190513411476707,thompson_optimistic,0.488055641161433,223,16.6008656607209,scatter,0.0345417512059508
0.0868061290758058,0,26,0.320652980596727,0,0.482669775425898,thompson_optimistic,0.361958379156267,4,7.18060741239914,scatter,0.00452853781310273
0.183527427599019,0,78,0.410728339182318,55,0.299356213748489,thompson,0.384127126419939,22,11.8355508518768,single_point,0.0423650956169243
0.125169113458095,0,91,0.217574126223906,0,0.774583916671345,ucb,0.249217806634812,33,0.843321951223059,single_point,0.0441660541245066
0.179561792500166,0,90,0.908938825721555,25,0.27700432450581,ucb,0.182106358487179,41,19.2831056561597,scatter,0.0136276141778012
0.170519488711436,0,23,0.45754130573232,19,0.323772315498416,thompson_optimistic,0.235649065008398,89,14.9605484915255,single_point,0.0278666077429827
0.277745485878904,0,14,0.493534543234039,2,0.26271231769829,thompson,0.602376162640524,268,6.13864042417397,scatter,0.0482144486458072
0.147410825352284,0,98,0.308142496161384,58,0.890379627215523,thompson_optimistic,0.101049305480162,27,4.11103383678708,rectangle,0.0252148336567405
0.119868032111354,0,100,0.315681886222201,87,0.193208960346389,ucb,0.331621524103771,1,11.6620797842051,scatter,0.0434921604812673
0.185253756674674,0,84,0.167249265924711,69,0.434307343159906,thompson,0.979056917663367,19,2.34239324888736,rectangle,0.0476590807985432
0.181739187043361,0,21,0.927675461996086,10,0.0894173872925746,thompson_optimistic,0.539509496984379,124,1.93853146738993,single_point,0.0375401918377851
0.182428277642769,0,22,0.24650005246887,15,0.480891144818494,ucb,0.404449941658378,158,18.894179011111,single_point,0.0332368917419957
0.114052545293038,0,88,0.811394332843459,18,0.669765919308895,thompson_optimistic,0.447258622354654,10,19.9422289183588,single_point,0.0039063306769013
0.125957678616726,0,56,0.493153898004946,7,0.847708967977219,thompson_optimistic,0.0657466507086348,57,7.85815991257159,scatter,0.00803874379674486
0.163115273516957,0,37,0.0626724790840195,15,0.0442807315176489,ucb,0.28420656932928,89,4.88109887703921,rectangle,0.0134428185937255
0.20244769446185,0,15,0.675495359836117,0,0.603846561345553,thompson_optimistic,0.143444458806104,116,13.698074079492,rectangle,0.0207683727939661
0.131664513288836,0,83,0.829372159957002,46,0.191712843572323,thompson,0.199428519979599,37,16.0477874410716,rectangle,0.0207346878204827
0.266717695711599,0,25,0.49821113950398,0,0.620563228168841,ucb,0.750248764722949,142,11.0378181695645,rectangle,0.011299568807609
0.173920675810996,0,89,0.34257474881641,12,0.376565792506519,ucb,0.582125356418712,44,19.332626024455,single_point,0.0207460789496334
0.208257094821737,0,5,0.79132625662999,2,0.56360670528249,thompson_optimistic,0.230958043667552,776,12.1290151704775,scatter,0.0164923737424518
0.181497987281887,0,45,0.382330197642562,5,0.385666408796757,ucb,0.19302444503778,56,1.58677303061783,single_point,0.0164255753566571
0.142981559320806,0,36,0.584753070504187,10,0.963775386639457,thompson_optimistic,0.606745890458175,53,11.7216090609244,single_point,0.0286588632507219
0.127732138673686,0,85,0.0305954582159081,58,0.948466844032185,ucb,0.322166002998252,4,4.67066861345992,single_point,0.00910315065852789
0.150487509982659,0,69,0.14028513076257,53,0.144685237270643,thompson_optimistic,0.881060849290159,9,5.3962914958549,scatter,0.0031413649877126
0.346128380377188,0,19,0.326781181516236,0,0.394959772360437,ucb,0.823728224755689,178,15.4895517851404,scatter,0.000576843770980351
0.142854636882365,0,74,0.934008483885503,43,0.92555499123506,thompson_optimistic,0.177146077134454,12,7.61612473253969,rectangle,0.0483582014322484
0.157213594165333,0,97,0.658846882739023,49,0.862706212148678,thompson_optimistic,0.0220692980536277,4,3.53044805809362,single_point,0.0425750176071155
0.173124863674144,0,11,0.203284015077914,2,0.290620378242472,ucb,0.954877882849692,324,12.4595429936266,scatter,0.0104151022085678
0.195495505654464,0,23,0.741772818477554,21,0.422334492392932,thompson_optimistic,0.885421134400956,109,7.47365168268398,rectangle,0.0113150090272001
0.276451845204413,0,10,0.202859521705673,3,0.302981177533515,thompson,0.525783871590276,387,19.3955196809808,scatter,0.032183281348712
0.223525240261702,0,30,0.159960104664664,13,0.166500975583366,thompson_optimistic,0.551375716433668,77,10.1776185975577,rectangle,0.000784240209320974
0.166681271684253,0,50,0.0243951626256711,35,0.484933215673984,thompson_optimistic,0.589656878673008,67,8.82559349384977,rectangle,0.0287741399181301
0.121769803865803,0,73,0.543355984463783,6,0.691447966605866,ucb,0.387389696844394,18,18.1443322773302,single_point,0.0423784865540909
0.21690748508848,0,61,0.83189190467565,16,0.115549626259712,ucb,0.478288493675218,19,1.04364209806431,single_point,0.0145071609207633
0.169688295977814,0,59,0.321947599215201,44,0.469074785440575,thompson,0.677261356804523,22,18.3970101360699,rectangle,0.00646906992642629
0.127560906753131,0,93,0.892856253778802,45,0.99447070559371,ucb,0.48854548042741,18,13.9368809860888,scatter,0.0455122747875979
0.222355535474527,0,11,0.651097565406808,9,0.40068021911437,thompson,0.980566371585848,242,9.44634858426254,scatter,0.0382772976017224
0.153090173606558,0,28,0.507376963934496,8,0.846223128397681,thompson,0.494957817469868,21,1.2868252722429,rectangle,0.00794157968157636
0.167517214644503,0,8,0.157371732389604,7,0.236359005939036,thompson_optimistic,0.131575783065325,397,4.6137265497638,rectangle,0.00422706142717025
0.229934832337329,0,63,0.319725953571942,47,0.170682853824928,ucb,0.976891160335277,14,18.475813685476,single_point,0.021138799117882
0.125934758315292,0,75,0.765480799970636,5,0.493146417552997,ucb,0.900753635065587,32,6.39945721761713,single_point,0.0086856624065524
0.175975773589006,0,60,0.311730124204494,9,0.0536679419798917,thompson_optimistic,0.68797716222216,11,1.78298974326664,single_point,0.0407857018745657
0.175880234594046,0,91,0.801496787350356,14,0.400608425934303,thompson_optimistic,0.535835864098533,24,18.9335229835956,rectangle,0.0154345593081566
0.246296391889867,0,46,0.873859857266694,5,0.809893372094539,thompson_optimistic,0.495228298015451,60,3.5514174102102,single_point,0.0242327320675719
0.178295513663372,0,39,0.324887855960034,22,0.555929321733981,thompson_optimistic,0.48831089663951,51,9.73663011808394,rectangle,0.0396619528825316
0.148563291022476,0,72,0.756502501453906,42,0.165338393231238,ucb,0.399789704593898,39,4.3994982072396,scatter,0.0108314202456949
0.160077483969033,0,70,0.263708098193252,61,0.398429244948436,thompson_optimistic,0.200585354219204,36,16.6509459033728,rectangle,0.0190630741867475
0.167020870554479,0,29,0.209316146009492,21,0.093207868069192,thompson_optimistic,0.113275682816527,132,5.27250355821396,single_point,0.0300020393535932
0.194439790809921,0,12,0.929501791589119,10,0.199202709040046,ucb,0.599942548699611,79,19.8480247656499,rectangle,0.0290019461377181
0.195653767665481,0,42,0.818868311308755,19,0.268687190740536,thompson_optimistic,0.833530971096493,40,12.8733150002315,scatter,0.00546794056761651
0.161735783897406,0,88,0.47844200416932,58,0.100655972493565,thompson,0.168061277935315,22,2.97874826121372,rectangle,0.0302544231937623
0.128349232771278,0,22,0.0559619003523661,6,0.508200201159213,thompson_optimistic,0.735896894166579,137,0.9739696897147,scatter,0.0349807848176391
0.104801954402038,0,23,0.426267639302536,5,0.9516693758031,thompson_optimistic,0.689554633781,5,9.52511143765439,scatter,0.0441329080491023
0.25986827661684,0,92,0.0338816613653482,1,0.548714063337441,thompson_optimistic,0.659430727994792,18,16.4434750260234,single_point,0.0331763804956406
0.141094352194569,0,84,0.906287070790096,67,0.128138564005309,ucb,0.40124310007823,36,8.50296194558342,rectangle,0.0457940560801716
0.130891141058744,0,44,0.594057369119759,38,0.913022788308307,thompson_optimistic,0.153793365203502,28,15.8502742123463,single_point,0.0282523080874073
0.146139546892893,0,81,0.879594668685221,53,0.698971479447534,ucb,0.999406809763822,42,16.3757837539964,rectangle,0.0493415139627203
0.0263952219574254,0,5,0.206443389230436,0,0.778813014937915,thompson_optimistic,0.507395984374288,342,13.2702860378332,scatter,0.0281843784413604
0.177951037667001,0,26,0.0142999476213755,18,0.613449007985732,thompson,0.942769176749722,20,2.42325828722872,scatter,0.034916654108758
0.176271067286445,0,42,0.678922659827364,32,0.226824975895589,thompson_optimistic,0.68591091285919,51,0.46749851353751,scatter,0.0146656541776882
0.145610139353365,0,93,0.507162199654487,40,0.288096912911376,ucb,0.231222155153896,31,11.3776695798036,single_point,0.0396495816789183
0.169902255900231,0,36,0.0120367366479814,21,0.527698592261492,thompson_optimistic,0.838579475290025,46,5.45859372500565,scatter,0.00620532021566791
0.140518223522649,0,83,0.902765810630501,74,0.993040763330781,ucb,0.845972943934146,5,18.2121190261687,single_point,0.0209023377676154
0.194076519915786,0,93,0.292867879431174,51,0.306882303307772,ucb,0.463662336253617,12,2.64792718756921,rectangle,0.0370118661742517
0.18668011106453,0,40,0.853582062211373,30,0.325874081432609,thompson_optimistic,0.200522326125954,35,18.9454349408341,scatter,0.0294799839810084
0.164524464327263,0,21,0.933452178203046,4,0.49889013460629,thompson,0.406760953450984,115,17.5150870499418,single_point,0.00623099315899278
0.257672428004998,0,44,0.0936943961769268,10,0.438937668138492,thompson_optimistic,0.559576074979589,54,15.7166167789945,scatter,0.022142348280474
0.171167917180787,0,61,0.426197520282834,13,0.963547982011252,thompson,0.536437430907168,58,11.4713888327028,single_point,0.0470935865027958
0.178658618076324,0,58,0.509666145006788,52,0.780694813917073,thompson,0.805168833480451,16,12.996557322099,rectangle,0.0493961063187108
0.208521649290584,0,23,0.451077865394088,8,0.825785465126497,thompson,0.732712526147521,118,15.0514081263618,rectangle,0.00169813015664045
0.15794920092866,0,93,0.0848082812081459,41,0.565277983812204,thompson_optimistic,0.754089912726596,26,7.22714770528353,scatter,0.00713595976072924
0.180838826733669,0,96,0.425864874108742,37,0.684953101198605,thompson_optimistic,0.328504085896521,8,12.9043850482295,rectangle,0.00804302598818421
0.125491116069202,0,31,0.177270266976366,5,0.674520286072484,thompson_optimistic,0.518362585629507,124,3.91036054720948,scatter,0.0461285283962733
0.167198895825322,0,87,0.150980202352598,26,0.417500947729319,ucb,0.152755491418341,17,13.7272386177731,scatter,0.000869349638463068
0.173791693278304,0,81,0.685558455950981,54,0.836822507887536,thompson,0.455931849785048,5,15.4349994186124,scatter,0.000289077230356333
0.196877870375027,0,16,0.0805542614021209,0,0.123373267185233,thompson_optimistic,0.940513568172892,183,19.1912769135313,rectangle,0.0202974717500573
0.251081824717056,0,33,0.0837361995050537,9,0.366028923387303,thompson,0.251493667582742,5,13.0319628541791,single_point,0.0462719053822083
0.166148604118936,0,59,0.600339995287003,17,0.749795890550019,thompson,0.312775762398927,57,1.54974867951178,single_point,0.0156309178114462
0.174643144433633,0,54,0.993625139444989,45,0.320760449026591,thompson,0.852388035760996,63,19.7392914871108,single_point,0.0119748291155796
0.145187231978733,0,9,0.347628907218181,7,0.826472062712858,thompson,0.808218720774336,375,5.40795287455468,single_point,0.0178369444230535
0.191156312238273,0,57,0.899350217391671,36,0.311024382093119,thompson,0.190035580165992,21,9.92121309340024,rectangle,0.0244717823266396
0.200209432406344,0,52,0.133682411347861,28,0.165555354052444,ucb,0.885082317925059,61,13.8775116949829,rectangle,0.0284014167034321
0.297242123290658,0,27,0.729215326959427,21,0.265713802647548,ucb,0.316072253388658,100,4.53094787444559,single_point,0.0273744158550748
0.155265020011038,0,84,0.808454319112669,31,0.551945555124161,thompson,0.241495799588046,40,11.2672735049519,scatter,0.00452431239448588
0.148875837146842,0,83,0.164658393167403,28,0.360179388489813,ucb,0.577156849482512,27,15.159209174163,rectangle,0.0426118103631573
0.14541449849291,0,97,0.237348508591079,68,0.786743043146015,thompson,0.136584574902914,35,0.537248448197465,single_point,0.0249518991753996
0.134687829604131,0,56,0.882684567643435,21,0.236259324777774,thompson_optimistic,0.421923405963348,9,11.6185872417931,scatter,0.0478474825260718
0.149703353650169,0,94,0.552898134341121,25,0.0566068882654485,thompson_optimistic,0.47407827077259,34,15.9612522713443,single_point,0.0309114823357869
0.255934848915847,0,4,0.353111605267169,1,0.669336170229296,ucb,0.699259674080601,102,14.6945024783857,single_point,0.033961185753458
0.145885298683986,0,70,0.867353257758375,63,0.755690715424297,thompson,0.274870279233952,50,13.1913662197587,rectangle,0.0407779252313758
0.150426154575934,0,68,0.0684284670902586,41,0.891756142630845,thompson_optimistic,0.859304056127325,18,13.900957490791,rectangle,0.0443605368774385
0.155166127242393,0,75,0.420829650861248,47,0.492216211789182,thompson,0.40102230761547,1,18.5980701805961,single_point,0.0492667853095057
0.168043926756218,0,35,0.156334685267272,15,0.341903977702979,ucb,0.643200451103092,49,14.641059353297,scatter,0.0189096072181483
0.235829090106647,0,17,0.521705533479577,6,0.295213757694007,ucb,0.31854848878355,90,1.57409029239863,rectangle,0.0149186824260681
0.130638321571896,0,15,0.211872478925425,0,0.0914375384744501,thompson_optimistic,0.970207449541548,93,12.6740688651954,scatter,0.00493520281176047
0.233020729206378,0,19,0.202236488310513,7,0.242542538745794,thompson_optimistic,0.823300284982303,37,14.1019353552886,scatter,0.0434425174456519
0.214474804380433,0,69,0.077592595698153,12,0.333474952505793,thompson_optimistic,0.100188198549579,24,7.71220907394684,scatter,0.0158790153937874
0.24368981686992,0,92,0.245134556815275,15,0.107254276622636,thompson,0.0583597008996027,3,0.349322054432624,rectangle,0.00878245703486169
0.148078566080831,0,68,0.624605416942761,48,0.450115020510096,ucb,0.12495643932403,50,13.4602584761407,single_point,0.00335356047101033
0.27322670707254,0,6,0.570683960204908,1,0.923869884376083,thompson_optimistic,0.0517129738494442,619,16.0719361161096,single_point,0.0434837360971831
0.172227610312593,0,75,0.542531725415934,69,0.468842158761239,ucb,0.517426675306811,18,0.8331419968772,rectangle,0.000244506642074033
0.0942718437583391,0,11,0.108872360485942,0,0.674038886088505,thompson_optimistic,0.82543966234548,234,19.6367842845688,single_point,0.00156560479307394
0.158962935985069,0,43,0.215845774463766,39,0.116602838971295,thompson,0.905288638440018,74,4.37005981869802,single_point,0.042620927301255
0.180582292097013,0,26,0.241163886383835,17,0.914759695165257,thompson_optimistic,0.134773752318289,125,13.7042735091238,scatter,0.0351795023200091
0.182171825944306,0,52,0.570891605240167,23,0.180571239618729,thompson,0.732819903974223,30,16.8410527827422,rectangle,0.00585328682991819
0.213169200679601,0,10,0.798362014202062,6,0.484752083577336,thompson,0.927999249610643,265,1.62631493294182,rectangle,0.0134277948327952
0.14952432872574,0,83,0.534933560697063,66,0.661899121229042,thompson,0.960358985559104,29,12.9311786058908,single_point,0.0119189170369266
0.197627965330932,0,83,0.179016637073183,2,0.113666914390921,thompson,0.203502018885799,36,7.50715895853745,rectangle,0.0316032616694784
0.165327107015895,0,83,0.3569431231124,42,0.325276875802359,thompson,0.322959929899286,21,9.51635147127263,rectangle,0.0452402630001185
0.250923864016843,0,45,0.741392062080863,7,0.404781470981845,thompson,0.319074468375252,73,6.59388645945429,single_point,0.0340469349629539
0.200283510264854,0,24,0.88968977793549,12,0.249188052141587,thompson,0.743095528509567,46,1.99037068844966,scatter,0.00556850700200365
0.21552275468236,0,22,0.940910775364121,9,0.740249153034773,thompson_optimistic,0.214421531191549,130,15.1121886250314,single_point,0.0175972427167932
0.160204384417221,0,40,0.956373805893479,24,0.441839925211859,thompson,0.701842426506819,54,19.2277625486407,rectangle,0.0149503499399555
0.206285356840313,0,28,0.906231619345357,4,0.755547606138318,ucb,0.727853173495465,36,3.63184748781875,rectangle,0.00327434591581294
0.186030706771577,0,88,0.409992476568893,48,0.492253577845099,thompson_optimistic,0.737655727989662,32,19.6680854210568,scatter,0.0208486108527607
0.172689543046629,0,70,0.999553866458021,68,0.0184820091205871,thompson,0.277973758311313,30,1.93770846139443,scatter,0.0107142032474457
0.177355706539228,0,52,0.560752679293749,47,0.93359071427393,thompson,0.730172819005747,41,3.65585171947392,rectangle,0.0246172473554656
0.156421117990372,0,58,0.894346370950741,30,0.867715908250016,thompson_optimistic,0.392729572547058,18,6.08553527504015,single_point,0.0230751077296983
